"id";"name";"brand";"type";"measuringunit";"img";"wastage";"source";"cals";"proteins";"carbs";"fats";"cholosterol";"sodium";"vitaminc";"vitamina";"calcium";"zinc";"organic_cals";"organic_proteins";"organic_carbs";"organic_fats";"frozen_cals";"frozen_proteins";"frozen_carbs";"frozen_fats";"dried_cals";"dried_proteins";"dried_carbs";"dried_fats";"boiled_cals";"boiled_proteins";"boiled_carbs";"boiled_fats";"fried_cals";"fried_proteins";"fried_carbs";"fried_fats";"grilled_cals";"grilled_proteins";"grilled_carbs";"grilled_fats";"steamed_cals";"steamed_proteins";"steamed_carbs";"steamed_fats";"available_types";"price";"quantity";"box_quantity";"min_quantity";"increase";"status";"component_category_id";"component_group_id";"exclude_list_id";"allergy_list_id";"created_at";"updated_at"
"356";"Butter Light";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.99";"0.03";"0";"0.55";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"4";NULL;"3";"2022-11-02 09:59:14";"2022-11-02 09:59:14"
"357";"Corn Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"9";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:14";"2022-11-02 09:59:14"
"358";"Coconut Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.92";"0";"0";"0.99";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:14";"2022-11-02 09:59:14"
"359";"Vegetable Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.86";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:14";"2022-11-02 09:59:14"
"360";"Almond Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:14";"2022-11-02 09:59:14"
"361";"Canola Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:14";"2022-11-02 09:59:14"
"362";"Mustard Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:14";"2022-11-02 09:59:14"
"363";"Olive Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"364";"Palm Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"365";"Sesame Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"366";"Mayonnaise Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"6.88";"0";"0";"0.78";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"367";"Mayonnaise Low Fat";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.33";"0.01";"0.07";"0.33";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"368";"Mayonnaise Salad Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.5";"0.01";"0.15";"0.22";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"5";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"369";"Flaxseed Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"370";"Salad Dressing Bacon And Tomato";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.26";"0.02";"0.02";"0.35";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";"17";NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"371";"Oil Corn Peanut And Olive";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"372";"Salad Dressing Peppercorn Dressing Commercial Regular";"No Brand";"fresh";"gram";NULL;"0";NULL;"5.64";"0.01";"0.04";"0.61";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"373";"Salad Dressing Caesar Dressing Regular";"No Brand";"fresh";"gram";NULL;"0";NULL;"5.42";"0.02";"0.03";"0.58";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"374";"Coleslaw Salad Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.04";"0.01";"0.22";"0.35";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:15";"2022-11-02 09:59:15"
"375";"Salad Dressing Green Goddess Regular";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.27";"0.02";"0.07";"0.43";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"376";"Oil Corn And Canola";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"377";"Salad Dressing Sweet And Sour";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.15";"0";"0.04";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"378";"Salad Dressing Buttermilk Lite";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.02";"0.01";"0.21";"0.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"379";"Russian Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.55";"0.01";"0.32";"0.26";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"380";"Sesame Seed Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.43";"0.03";"0.09";"0.45";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";"16";"8";"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"381";"Salad Dressing Russian Dressing Low Calorie";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.41";"0.01";"0.28";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"382";"Rice Bran Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"383";"Wheat Germ Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"384";"Margarine";"No Brand";"fresh";"gram";NULL;"0";NULL;"7.19";"0.01";"0.01";"0.81";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"385";"Lowfat French Salad Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.33";"0.01";"0.29";"0.13";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"386";"Cottonseed Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"387";"Grapeseed Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"388";"Walnut Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"389";"Apricot Kernel Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:16";"2022-11-02 09:59:16"
"390";"Honey Mustard Salad Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.64";"0.01";"0.23";"0.41";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"391";"Creamy Poppyseed Salad Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.99";"0.01";"0.24";"0.33";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"392";"Dressing Honey Mustard Fat-Free";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.69";"0.01";"0.38";"0.01";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"393";"Beef Tallow";"No Brand";"fresh";"gram";NULL;"0";NULL;"9.02";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"394";"Lard";"No Brand";"fresh";"gram";NULL;"0";NULL;"9.02";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"395";"Thousand Island";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.79";"0.01";"0.15";"0.35";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"396";"Italian Salad Dressing";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.02";"0";"0.1";"0.07";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"397";"Peanut Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"398";"Soybean Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";"3";"1";"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"399";"Salad Dressing French Home Recipe";"No Brand";"fresh";"gram";NULL;"0";NULL;"6.31";"0";"0.03";"0.7";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"400";"Salad Dressing Home Recipe Vinegar And Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.49";"0";"0.03";"0.5";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:17";"2022-11-02 09:59:17"
"401";"Cocoa Butter";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:18";"2022-11-02 09:59:18"
"402";"Palm Kernel Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.62";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:18";"2022-11-02 09:59:18"
"403";"Poppyseed Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:18";"2022-11-02 09:59:18"
"404";"Tomatoseed Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:18";"2022-11-02 09:59:18"
"405";"Teaseed Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"8.84";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";NULL;NULL;"2022-11-02 09:59:18";"2022-11-02 09:59:18"
"406";"Soybean Lecithin";"No Brand";"fresh";"gram";NULL;"0";NULL;"7.63";"0";"0";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"4";"1";"3";"1";"2022-11-02 09:59:18";"2022-11-02 09:59:18"
